time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
7.5007882708691,1.1100140723887e+20,4.3893375764827e+20,1.0967057655845e+21,7.6562771282007e+20,4.9914752832691e+20,1.3918447920979e+20,267579168.16215,1057.2180694489,1084.34753106,927.93093441222,1058.3256922644
9.0009469250429,9.8154547855774e+19,3.8815448276083e+20,9.6991220944516e+20,6.7709983995115e+20,4.4141992357929e+20,1.2307899670199e+20,236526845.88539,1061.2249762358,1082.7499640864,927.92159105506,1060.1649843033
10.801137310051,8.478868278139e+19,3.353200133292e+20,8.3797140612082e+20,5.8497736140593e+20,3.8134625842724e+20,1.0631905428061e+20,204223661.4039,1064.0132340044,1082.250089428,927.91543886031,1062.3296006644
12.961365772062,7.4058075532888e+19,2.9289635396916e+20,7.3200304100073e+20,5.1099378203293e+20,3.3310633000579e+20,9.2863921800969e+19,178321014.11236,1065.5770653427,1082.1460160176,927.91107574916,1063.85719717
15.553639926474,6.5556807670478e+19,2.5928202990409e+20,6.4802257556757e+20,4.5236440997056e+20,2.9488137604379e+20,8.220414903111e+19,157819205.50372,1066.8490429913,1081.8993257637,927.90813922061,1064.8803402961
18.664368911769,5.8409646874238e+19,2.3101918110866e+20,5.7740280861757e+20,4.030636832415e+20,2.6273972516563e+20,7.3241541963317e+19,140591182.40625,1067.9788702363,1081.5263421271,927.90628767302,1065.661877706
22.397243694123,5.2337658116553e+19,2.0700676415738e+20,5.1739812026029e+20,3.6117489884765e+20,2.3543210169205e+20,6.5627891189276e+19,125963744.48802,1068.7829151711,1081.0587893766,927.90522013182,1066.1813039478
26.876693432947,4.7328077216092e+19,1.8719359935532e+20,4.6787970903979e+20,3.2660744998739e+20,2.128984643214e+20,5.9345882926986e+19,113902642.28883,1069.2349532202,1080.4640783535,927.90479967855,1066.4036775978
32.252033119537,4.3250240654871e+19,1.7106314504359e+20,4.2755799254047e+20,2.9846057909979e+20,1.9455092146998e+20,5.4231223476704e+19,104090067.65287,1069.3670064743,1079.7238768567,927.9049352504,1066.3430635395
38.702440743444,3.98329760075e+19,1.5754513598877e+20,3.9376379269224e+20,2.748713674159e+20,1.7917575189738e+20,4.9945925588824e+19,95873609.204027,1069.2016737136,1078.8105651947,927.90548696419,1066.0135754868
46.442929892133,3.703489541863e+19,1.4647513043753e+20,3.6608473762921e+20,2.5555138406238e+20,1.6658407930855e+20,4.6436868127203e+19,89150916.198412,1068.7548896097,1077.7339420695,927.90640639063,1065.4346939262
55.73151687056,3.4746989765939e+19,1.3742236180652e+20,3.4344530013334e+20,2.397497513362e+20,1.5628632236876e+20,4.3567517834137e+19,83658798.991534,1068.053229726,1076.5027516603,927.9076489512,1064.6296148236
66.877821244672,3.2887218592946e+19,1.3006252749639e+20,3.2503549328553e+20,2.2690095261736e+20,1.4791370656933e+20,4.1235007551094e+19,79199100.050237,1067.125956442,1075.1324454113,927.90918943419,1063.6251831634
80.253386493606,3.1373989995257e+19,1.2407323799395e+20,3.1005039451014e+20,2.1644310776964e+20,1.4109996891147e+20,3.9337249340222e+19,75575174.369552,1066.0041584166,1073.6398969057,927.91101309335,1062.4493002567
96.304064792327,3.0183048679308e+19,1.1935828119988e+20,2.9824889945546e+20,2.0820774489672e+20,1.3573502801753e+20,3.7843421927283e+19,72727919.313136,1064.7184453372,1072.0532373749,927.91315140475,1061.1321897084
100,2.9544836475861e+19,1.1683151827563e+20,2.9192407607301e+20,2.0379418779948e+20,1.3285981200215e+20,3.7042852083863e+19,71202326.127084,1063.8081508536,1071.2838090909,927.91345496292,1060.3638873219
